name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data,motion,topo,mchange,tchange
csq,23,女,,,,,,,,,,,,,
,,,344.0,4,4.0,"[""blue"",""red""]",blue,True,"[{""x"":641,""y"":348,""t"":4},{""x"":684,""y"":368,""t"":37},{""x"":741,""y"":401,""t"":78},{""x"":780,""y"":430,""t"":107},{""x"":846,""y"":489,""t"":140},{""x"":896,""y"":536,""t"":173},{""x"":931,""y"":555,""t"":207},{""x"":985,""y"":616,""t"":257},{""x"":999,""y"":637,""t"":276},{""x"":958,""y"":625,""t"":321},{""x"":908,""y"":600,""t"":350},{""x"":847,""y"":527,""t"":378},{""x"":792,""y"":454,""t"":419},{""x"":757,""y"":471,""t"":449},{""x"":699,""y"":435,""t"":480}], [{""x"":659,""y"":464,""t"":3},{""x"":630,""y"":432,""t"":49},{""x"":625,""y"":462,""t"":77},{""x"":587,""y"":416,""t"":106},{""x"":577,""y"":397,""t"":153},{""x"":595,""y"":373,""t"":182},{""x"":615,""y"":403,""t"":207},{""x"":608,""y"":385,""t"":251},{""x"":618,""y"":374,""t"":280},{""x"":630,""y"":373,""t"":310},{""x"":665,""y"":389,""t"":353},{""x"":700,""y"":401,""t"":376},{""x"":831,""y"":444,""t"":416},{""x"":1022,""y"":503,""t"":446}], [{""x"":1132,""y"":514,""t"":-14},{""x"":1261,""y"":554,""t"":3},{""x"":1354,""y"":564,""t"":37},{""x"":1440,""y"":603,""t"":86},{""x"":1515,""y"":623,""t"":111},{""x"":1566,""y"":644,""t"":140},{""x"":1612,""y"":642,""t"":184},{""x"":1643,""y"":638,""t"":210},{""x"":1657,""y"":641,""t"":241},{""x"":1677,""y"":656,""t"":280},{""x"":1688,""y"":668,""t"":308},{""x"":1602,""y"":644,""t"":355},{""x"":1384,""y"":590,""t"":383},{""x"":1183,""y"":538,""t"":412},{""x"":1024,""y"":532,""t"":456},{""x"":901,""y"":509,""t"":483}], [{""x"":808,""y"":482,""t"":3},{""x"":688,""y"":419,""t"":37},{""x"":585,""y"":365,""t"":71},{""x"":536,""y"":358,""t"":121},{""x"":483,""y"":342,""t"":139},{""x"":487,""y"":358,""t"":186},{""x"":498,""y"":375,""t"":210},{""x"":482,""y"":373,""t"":242},{""x"":490,""y"":429,""t"":279},{""x"":477,""y"":398,""t"":307},{""x"":573,""y"":428,""t"":344},{""x"":787,""y"":503,""t"":393},{""x"":953,""y"":541,""t"":411},{""x"":1092,""y"":550,""t"":457},{""x"":1201,""y"":562,""t"":483}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",1.0,0.0,zoom,
,,,454.0,6,6.0,"[""green"",""blue""]",blue,True,"[{""x"":1169,""y"":559,""t"":4},{""x"":1138,""y"":541,""t"":45},{""x"":1107,""y"":524,""t"":69},{""x"":1046,""y"":531,""t"":115},{""x"":991,""y"":540,""t"":145},{""x"":922,""y"":559,""t"":174},{""x"":829,""y"":517,""t"":217},{""x"":748,""y"":462,""t"":246},{""x"":691,""y"":396,""t"":276},{""x"":602,""y"":350,""t"":313},{""x"":565,""y"":312,""t"":342},{""x"":526,""y"":309,""t"":377},{""x"":506,""y"":295,""t"":427},{""x"":493,""y"":285,""t"":445}], [{""x"":503,""y"":298,""t"":-15},{""x"":527,""y"":293,""t"":1},{""x"":513,""y"":297,""t"":47},{""x"":549,""y"":240,""t"":71},{""x"":562,""y"":238,""t"":111},{""x"":543,""y"":263,""t"":138},{""x"":565,""y"":269,""t"":175},{""x"":554,""y"":259,""t"":207},{""x"":616,""y"":242,""t"":257},{""x"":602,""y"":228,""t"":284},{""x"":612,""y"":252,""t"":312},{""x"":588,""y"":240,""t"":343},{""x"":603,""y"":279,""t"":383},{""x"":622,""y"":298,""t"":410},{""x"":653,""y"":268,""t"":447},{""x"":751,""y"":289,""t"":479}], [{""x"":833,""y"":307,""t"":1},{""x"":1008,""y"":391,""t"":38},{""x"":1114,""y"":407,""t"":87},{""x"":1245,""y"":468,""t"":115},{""x"":1304,""y"":465,""t"":142},{""x"":1352,""y"":499,""t"":173},{""x"":1399,""y"":534,""t"":216},{""x"":1451,""y"":572,""t"":246},{""x"":1488,""y"":601,""t"":273},{""x"":1457,""y"":584,""t"":327},{""x"":1424,""y"":567,""t"":345},{""x"":1330,""y"":604,""t"":378},{""x"":1159,""y"":565,""t"":423},{""x"":984,""y"":500,""t"":451},{""x"":815,""y"":436,""t"":481}], [{""x"":760,""y"":405,""t"":3},{""x"":638,""y"":372,""t"":37},{""x"":533,""y"":309,""t"":82},{""x"":456,""y"":303,""t"":109},{""x"":450,""y"":281,""t"":139},{""x"":435,""y"":292,""t"":184},{""x"":445,""y"":302,""t"":214},{""x"":466,""y"":308,""t"":241},{""x"":486,""y"":323,""t"":283},{""x"":531,""y"":344,""t"":310},{""x"":551,""y"":336,""t"":358},{""x"":566,""y"":344,""t"":385},{""x"":620,""y"":414,""t"":412},{""x"":767,""y"":395,""t"":454},{""x"":902,""y"":443,""t"":482}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",1.0,0.0,trans,
,,,560.0,6,6.0,"[""red"",""blue""]",blue,True,"[{""x"":948,""y"":453,""t"":4},{""x"":944,""y"":493,""t"":42},{""x"":993,""y"":518,""t"":73},{""x"":1038,""y"":552,""t"":110},{""x"":1020,""y"":574,""t"":137},{""x"":998,""y"":564,""t"":174},{""x"":1054,""y"":633,""t"":224},{""x"":1004,""y"":597,""t"":243},{""x"":1011,""y"":624,""t"":287},{""x"":998,""y"":590,""t"":313},{""x"":935,""y"":547,""t"":345},{""x"":830,""y"":465,""t"":381},{""x"":792,""y"":418,""t"":412},{""x"":736,""y"":381,""t"":446}], [{""x"":713,""y"":322,""t"":-15},{""x"":648,""y"":252,""t"":3},{""x"":630,""y"":241,""t"":53},{""x"":627,""y"":322,""t"":72},{""x"":614,""y"":286,""t"":113},{""x"":610,""y"":262,""t"":140},{""x"":603,""y"":275,""t"":183},{""x"":593,""y"":266,""t"":210},{""x"":547,""y"":218,""t"":242},{""x"":552,""y"":258,""t"":288},{""x"":522,""y"":286,""t"":317},{""x"":554,""y"":282,""t"":344},{""x"":582,""y"":318,""t"":385},{""x"":605,""y"":325,""t"":413},{""x"":612,""y"":345,""t"":447}], [{""x"":643,""y"":376,""t"":-14},{""x"":643,""y"":391,""t"":3},{""x"":597,""y"":377,""t"":38},{""x"":636,""y"":362,""t"":81},{""x"":628,""y"":355,""t"":108},{""x"":639,""y"":339,""t"":140},{""x"":637,""y"":344,""t"":184},{""x"":636,""y"":354,""t"":211},{""x"":643,""y"":362,""t"":242},{""x"":648,""y"":357,""t"":285},{""x"":632,""y"":350,""t"":310},{""x"":633,""y"":337,""t"":351},{""x"":610,""y"":342,""t"":379},{""x"":598,""y"":323,""t"":412},{""x"":565,""y"":304,""t"":452},{""x"":537,""y"":288,""t"":479}], [{""x"":518,""y"":263,""t"":3},{""x"":509,""y"":269,""t"":37},{""x"":493,""y"":278,""t"":82},{""x"":481,""y"":282,""t"":109},{""x"":475,""y"":325,""t"":140},{""x"":465,""y"":342,""t"":181},{""x"":466,""y"":306,""t"":210},{""x"":463,""y"":282,""t"":242},{""x"":462,""y"":244,""t"":279},{""x"":463,""y"":212,""t"":308},{""x"":474,""y"":221,""t"":343},{""x"":479,""y"":219,""t"":388},{""x"":500,""y"":216,""t"":415},{""x"":578,""y"":249,""t"":445},{""x"":693,""y"":317,""t"":485}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",1.0,0.0,zoom,
,,,604.0,6,6.0,"[""blue"",""green""]",green_2,True,"[{""x"":799,""y"":338,""t"":3},{""x"":845,""y"":339,""t"":38},{""x"":862,""y"":344,""t"":81},{""x"":877,""y"":333,""t"":109},{""x"":880,""y"":337,""t"":139},{""x"":856,""y"":363,""t"":182},{""x"":849,""y"":385,""t"":210},{""x"":844,""y"":429,""t"":242},{""x"":843,""y"":405,""t"":285},{""x"":806,""y"":390,""t"":310},{""x"":731,""y"":351,""t"":344},{""x"":658,""y"":340,""t"":381},{""x"":644,""y"":345,""t"":410},{""x"":575,""y"":310,""t"":456},{""x"":571,""y"":339,""t"":479}], [{""x"":556,""y"":316,""t"":3},{""x"":536,""y"":304,""t"":37},{""x"":503,""y"":289,""t"":81},{""x"":477,""y"":277,""t"":107},{""x"":485,""y"":243,""t"":139},{""x"":507,""y"":245,""t"":177},{""x"":529,""y"":247,""t"":205},{""x"":544,""y"":235,""t"":241},{""x"":549,""y"":248,""t"":291},{""x"":535,""y"":259,""t"":318},{""x"":523,""y"":269,""t"":345},{""x"":533,""y"":255,""t"":378},{""x"":516,""y"":254,""t"":417},{""x"":540,""y"":263,""t"":446},{""x"":537,""y"":255,""t"":481}], [{""x"":534,""y"":249,""t"":1},{""x"":526,""y"":218,""t"":38},{""x"":528,""y"":247,""t"":89},{""x"":541,""y"":254,""t"":107},{""x"":525,""y"":269,""t"":153},{""x"":536,""y"":268,""t"":181},{""x"":549,""y"":305,""t"":211},{""x"":550,""y"":346,""t"":240},{""x"":549,""y"":367,""t"":279},{""x"":548,""y"":384,""t"":308},{""x"":666,""y"":439,""t"":343},{""x"":804,""y"":439,""t"":393},{""x"":1002,""y"":531,""t"":420},{""x"":1089,""y"":589,""t"":448},{""x"":1226,""y"":659,""t"":480}], [{""x"":1333,""y"":736,""t"":3},{""x"":1454,""y"":795,""t"":40},{""x"":1520,""y"":789,""t"":72},{""x"":1588,""y"":811,""t"":125},{""x"":1636,""y"":826,""t"":137},{""x"":1668,""y"":833,""t"":190},{""x"":1688,""y"":836,""t"":207},{""x"":1711,""y"":810,""t"":254},{""x"":1697,""y"":792,""t"":279},{""x"":1707,""y"":714,""t"":309},{""x"":1682,""y"":679,""t"":353},{""x"":1655,""y"":676,""t"":377},{""x"":1650,""y"":646,""t"":426},{""x"":1634,""y"":636,""t"":450},{""x"":1618,""y"":602,""t"":480}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,1.0,trans,double
,,,553.0,4,4.0,"[""blue"",""green""]",blue_1,True,"[{""x"":1428,""y"":579,""t"":4},{""x"":1263,""y"":535,""t"":39},{""x"":1123,""y"":495,""t"":85},{""x"":1006,""y"":495,""t"":114},{""x"":891,""y"":506,""t"":143},{""x"":826,""y"":500,""t"":174},{""x"":786,""y"":497,""t"":220},{""x"":733,""y"":495,""t"":248},{""x"":726,""y"":541,""t"":276},{""x"":761,""y"":483,""t"":322},{""x"":732,""y"":397,""t"":347},{""x"":685,""y"":323,""t"":377},{""x"":629,""y"":251,""t"":422},{""x"":567,""y"":227,""t"":451},{""x"":514,""y"":221,""t"":480}], [{""x"":493,""y"":220,""t"":3},{""x"":506,""y"":220,""t"":39},{""x"":527,""y"":202,""t"":72},{""x"":533,""y"":206,""t"":112},{""x"":560,""y"":173,""t"":141},{""x"":577,""y"":182,""t"":174},{""x"":597,""y"":152,""t"":218},{""x"":607,""y"":152,""t"":243},{""x"":604,""y"":160,""t"":284},{""x"":602,""y"":169,""t"":309},{""x"":640,""y"":194,""t"":349},{""x"":672,""y"":217,""t"":376},{""x"":684,""y"":226,""t"":416},{""x"":683,""y"":252,""t"":445}], [{""x"":688,""y"":262,""t"":-20},{""x"":692,""y"":270,""t"":3},{""x"":707,""y"":296,""t"":38},{""x"":704,""y"":293,""t"":80},{""x"":700,""y"":289,""t"":106},{""x"":694,""y"":299,""t"":141},{""x"":802,""y"":325,""t"":176},{""x"":924,""y"":410,""t"":205},{""x"":1007,""y"":453,""t"":258},{""x"":1099,""y"":508,""t"":275},{""x"":1120,""y"":523,""t"":317},{""x"":1255,""y"":571,""t"":345},{""x"":1372,""y"":637,""t"":378},{""x"":1494,""y"":637,""t"":416},{""x"":1589,""y"":633,""t"":444},{""x"":1650,""y"":702,""t"":480}], [{""x"":1693,""y"":757,""t"":1},{""x"":1725,""y"":711,""t"":38},{""x"":1727,""y"":675,""t"":85},{""x"":1562,""y"":636,""t"":112},{""x"":1367,""y"":547,""t"":140},{""x"":1136,""y"":425,""t"":180},{""x"":967,""y"":357,""t"":206},{""x"":849,""y"":331,""t"":244},{""x"":719,""y"":290,""t"":275},{""x"":627,""y"":249,""t"":323},{""x"":559,""y"":187,""t"":351},{""x"":498,""y"":168,""t"":380},{""x"":472,""y"":158,""t"":411},{""x"":454,""y"":146,""t"":454},{""x"":442,""y"":152,""t"":481}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,1.0,trans,single
,,,392.0,4,4.0,"[""green"",""blue""]",green,True,"[{""x"":488,""y"":202,""t"":4},{""x"":540,""y"":302,""t"":38},{""x"":628,""y"":369,""t"":75},{""x"":678,""y"":432,""t"":104},{""x"":728,""y"":444,""t"":139},{""x"":761,""y"":463,""t"":189},{""x"":809,""y"":464,""t"":205},{""x"":815,""y"":454,""t"":246},{""x"":806,""y"":490,""t"":275},{""x"":810,""y"":467,""t"":315},{""x"":771,""y"":455,""t"":341},{""x"":789,""y"":450,""t"":379},{""x"":744,""y"":472,""t"":429},{""x"":726,""y"":480,""t"":447},{""x"":707,""y"":467,""t"":480}], [{""x"":708,""y"":497,""t"":3},{""x"":726,""y"":538,""t"":38},{""x"":728,""y"":520,""t"":83},{""x"":719,""y"":454,""t"":111},{""x"":712,""y"":397,""t"":137},{""x"":746,""y"":411,""t"":175},{""x"":726,""y"":434,""t"":207},{""x"":746,""y"":433,""t"":257},{""x"":732,""y"":450,""t"":276},{""x"":733,""y"":453,""t"":321},{""x"":710,""y"":477,""t"":350},{""x"":699,""y"":499,""t"":377},{""x"":679,""y"":532,""t"":423},{""x"":698,""y"":504,""t"":447},{""x"":718,""y"":506,""t"":480}], [{""x"":722,""y"":495,""t"":3},{""x"":737,""y"":470,""t"":40},{""x"":720,""y"":462,""t"":72},{""x"":720,""y"":426,""t"":116},{""x"":713,""y"":402,""t"":144},{""x"":734,""y"":385,""t"":174},{""x"":710,""y"":393,""t"":218},{""x"":725,""y"":394,""t"":246},{""x"":727,""y"":376,""t"":276},{""x"":722,""y"":382,""t"":320},{""x"":719,""y"":379,""t"":348},{""x"":718,""y"":376,""t"":378},{""x"":717,""y"":380,""t"":419},{""x"":712,""y"":383,""t"":446}], [{""x"":730,""y"":402,""t"":-15},{""x"":729,""y"":401,""t"":3},{""x"":722,""y"":366,""t"":48},{""x"":747,""y"":374,""t"":77},{""x"":768,""y"":366,""t"":106},{""x"":857,""y"":416,""t"":145},{""x"":926,""y"":447,""t"":171},{""x"":971,""y"":485,""t"":209},{""x"":1077,""y"":462,""t"":241},{""x"":1153,""y"":480,""t"":287},{""x"":1237,""y"":526,""t"":315},{""x"":1302,""y"":527,""t"":343},{""x"":1379,""y"":528,""t"":385},{""x"":1443,""y"":536,""t"":413},{""x"":1496,""y"":588,""t"":445},{""x"":1515,""y"":647,""t"":481}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",1.0,0.0,trans,
,,,456.0,4,4.0,"[""blue"",""green""]",blue_2,True,"[{""x"":1418,""y"":607,""t"":5},{""x"":1329,""y"":601,""t"":42},{""x"":1226,""y"":557,""t"":69},{""x"":1149,""y"":539,""t"":107},{""x"":1083,""y"":539,""t"":160},{""x"":1011,""y"":516,""t"":175},{""x"":962,""y"":485,""t"":221},{""x"":980,""y"":437,""t"":247},{""x"":970,""y"":451,""t"":276},{""x"":959,""y"":512,""t"":320},{""x"":878,""y"":459,""t"":344},{""x"":831,""y"":457,""t"":390},{""x"":779,""y"":478,""t"":419},{""x"":753,""y"":452,""t"":449},{""x"":700,""y"":466,""t"":480}], [{""x"":691,""y"":482,""t"":3},{""x"":700,""y"":476,""t"":38},{""x"":687,""y"":438,""t"":83},{""x"":637,""y"":425,""t"":111},{""x"":639,""y"":425,""t"":140},{""x"":661,""y"":389,""t"":185},{""x"":640,""y"":312,""t"":212},{""x"":645,""y"":272,""t"":242},{""x"":653,""y"":222,""t"":285},{""x"":639,""y"":270,""t"":313},{""x"":643,""y"":323,""t"":344},{""x"":689,""y"":334,""t"":390},{""x"":717,""y"":407,""t"":418},{""x"":865,""y"":488,""t"":447}], [{""x"":1021,""y"":565,""t"":-15},{""x"":1151,""y"":628,""t"":3},{""x"":1256,""y"":678,""t"":38},{""x"":1318,""y"":733,""t"":84},{""x"":1409,""y"":742,""t"":112},{""x"":1411,""y"":769,""t"":140},{""x"":1425,""y"":783,""t"":181},{""x"":1451,""y"":766,""t"":205},{""x"":1474,""y"":788,""t"":244},{""x"":1488,""y"":804,""t"":273},{""x"":1490,""y"":809,""t"":318},{""x"":1503,""y"":789,""t"":345},{""x"":1494,""y"":783,""t"":378},{""x"":1517,""y"":796,""t"":420},{""x"":1501,""y"":755,""t"":447},{""x"":1541,""y"":705,""t"":484}], [{""x"":1517,""y"":680,""t"":1},{""x"":1546,""y"":632,""t"":37},{""x"":1605,""y"":553,""t"":86},{""x"":1634,""y"":530,""t"":113},{""x"":1615,""y"":510,""t"":144},{""x"":1582,""y"":503,""t"":172},{""x"":1556,""y"":534,""t"":211},{""x"":1555,""y"":551,""t"":242},{""x"":1574,""y"":582,""t"":275},{""x"":1596,""y"":576,""t"":322},{""x"":1607,""y"":582,""t"":351},{""x"":1600,""y"":556,""t"":380},{""x"":1597,""y"":561,""t"":412},{""x"":1622,""y"":539,""t"":455},{""x"":1546,""y"":525,""t"":482}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,1.0,trans,double
pxh,25,女,,,,,,,,,,,,,
,,,481.0,4,4.0,"[""green"",""red""]",green,True,"[{""x"":1188,""y"":566,""t"":3},{""x"":1146,""y"":560,""t"":37},{""x"":1141,""y"":574,""t"":72},{""x"":1093,""y"":576,""t"":106},{""x"":1063,""y"":571,""t"":141},{""x"":1038,""y"":566,""t"":172},{""x"":1013,""y"":567,""t"":209},{""x"":1000,""y"":563,""t"":241},{""x"":983,""y"":537,""t"":277},{""x"":981,""y"":525,""t"":310},{""x"":958,""y"":511,""t"":344},{""x"":955,""y"":506,""t"":378},{""x"":898,""y"":522,""t"":412},{""x"":803,""y"":488,""t"":446},{""x"":739,""y"":460,""t"":479}], [{""x"":678,""y"":450,""t"":3},{""x"":643,""y"":438,""t"":37},{""x"":608,""y"":434,""t"":69},{""x"":571,""y"":443,""t"":105},{""x"":572,""y"":449,""t"":140},{""x"":589,""y"":406,""t"":174},{""x"":620,""y"":394,""t"":208},{""x"":636,""y"":412,""t"":241},{""x"":667,""y"":387,""t"":276},{""x"":671,""y"":382,""t"":311},{""x"":678,""y"":371,""t"":344},{""x"":685,""y"":381,""t"":377},{""x"":669,""y"":399,""t"":412},{""x"":698,""y"":428,""t"":446},{""x"":702,""y"":457,""t"":480}], [{""x"":859,""y"":488,""t"":3},{""x"":1016,""y"":517,""t"":38},{""x"":1152,""y"":539,""t"":72},{""x"":1263,""y"":541,""t"":106},{""x"":1322,""y"":545,""t"":140},{""x"":1399,""y"":529,""t"":175},{""x"":1438,""y"":546,""t"":208},{""x"":1468,""y"":563,""t"":241},{""x"":1454,""y"":571,""t"":285},{""x"":1441,""y"":580,""t"":314},{""x"":1420,""y"":579,""t"":344},{""x"":1363,""y"":610,""t"":378},{""x"":1283,""y"":707,""t"":412},{""x"":1144,""y"":815,""t"":446},{""x"":1029,""y"":921,""t"":480}], [{""x"":1005,""y"":939,""t"":3},{""x"":996,""y"":892,""t"":37},{""x"":1001,""y"":872,""t"":71},{""x"":1042,""y"":797,""t"":105},{""x"":1075,""y"":739,""t"":140},{""x"":1082,""y"":678,""t"":175},{""x"":1095,""y"":629,""t"":208},{""x"":1107,""y"":602,""t"":242},{""x"":1111,""y"":604,""t"":276},{""x"":1134,""y"":586,""t"":309},{""x"":1140,""y"":585,""t"":343},{""x"":1152,""y"":576,""t"":378},{""x"":1165,""y"":583,""t"":413},{""x"":1182,""y"":585,""t"":446},{""x"":1186,""y"":587,""t"":480}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",1.0,0.0,trans,
,,,435.0,4,4.0,"[""red"",""green""]",red_2,True,"[{""x"":1157,""y"":572,""t"":3},{""x"":1131,""y"":568,""t"":37},{""x"":1108,""y"":574,""t"":72},{""x"":1093,""y"":614,""t"":106},{""x"":1070,""y"":610,""t"":140},{""x"":1048,""y"":610,""t"":173},{""x"":1049,""y"":632,""t"":208},{""x"":1033,""y"":622,""t"":242},{""x"":1007,""y"":609,""t"":276},{""x"":1021,""y"":626,""t"":310},{""x"":1022,""y"":644,""t"":344},{""x"":1030,""y"":650,""t"":378},{""x"":1016,""y"":609,""t"":412},{""x"":1019,""y"":585,""t"":446},{""x"":1043,""y"":603,""t"":480}], [{""x"":1035,""y"":576,""t"":3},{""x"":1030,""y"":559,""t"":38},{""x"":1049,""y"":548,""t"":72},{""x"":1038,""y"":533,""t"":106},{""x"":1050,""y"":534,""t"":139},{""x"":1048,""y"":512,""t"":173},{""x"":1063,""y"":492,""t"":208},{""x"":1082,""y"":499,""t"":242},{""x"":1050,""y"":505,""t"":275},{""x"":1044,""y"":508,""t"":308},{""x"":1019,""y"":534,""t"":344},{""x"":1006,""y"":527,""t"":378},{""x"":983,""y"":551,""t"":412},{""x"":977,""y"":580,""t"":446},{""x"":961,""y"":591,""t"":480}], [{""x"":986,""y"":586,""t"":3},{""x"":988,""y"":593,""t"":37},{""x"":979,""y"":612,""t"":71},{""x"":881,""y"":761,""t"":106},{""x"":811,""y"":876,""t"":139},{""x"":803,""y"":941,""t"":174},{""x"":805,""y"":985,""t"":207},{""x"":838,""y"":966,""t"":242},{""x"":883,""y"":959,""t"":276},{""x"":930,""y"":908,""t"":310},{""x"":970,""y"":879,""t"":343},{""x"":1020,""y"":842,""t"":378},{""x"":1044,""y"":806,""t"":412},{""x"":1083,""y"":776,""t"":445},{""x"":1097,""y"":764,""t"":479}], [{""x"":1102,""y"":753,""t"":3},{""x"":1125,""y"":739,""t"":38},{""x"":1159,""y"":716,""t"":72},{""x"":1187,""y"":697,""t"":104},{""x"":1192,""y"":695,""t"":139},{""x"":1224,""y"":687,""t"":173},{""x"":1258,""y"":655,""t"":209},{""x"":1278,""y"":631,""t"":242},{""x"":1296,""y"":602,""t"":276},{""x"":1309,""y"":585,""t"":309},{""x"":1328,""y"":579,""t"":344},{""x"":1307,""y"":576,""t"":378},{""x"":1206,""y"":589,""t"":412},{""x"":1140,""y"":588,""t"":446},{""x"":1097,""y"":575,""t"":480}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,1.0,trans,double
